energy,intensity,id,type
16.54,1,13_spectrum_30,aggregate_in_rock
16.55,0,13_spectrum_30,aggregate_in_rock
16.56,0,13_spectrum_30,aggregate_in_rock
16.57,0,13_spectrum_30,aggregate_in_rock
16.58,0,13_spectrum_30,aggregate_in_rock
16.59,0,13_spectrum_30,aggregate_in_rock
16.6,0,13_spectrum_30,aggregate_in_rock
16.61,0,13_spectrum_30,aggregate_in_rock
16.62,0,13_spectrum_30,aggregate_in_rock
16.63,0,13_spectrum_30,aggregate_in_rock
16.64,0,13_spectrum_30,aggregate_in_rock
16.65,1,13_spectrum_30,aggregate_in_rock
16.66,0,13_spectrum_30,aggregate_in_rock
16.67,0,13_spectrum_30,aggregate_in_rock
16.68,0,13_spectrum_30,aggregate_in_rock
16.69,0,13_spectrum_30,aggregate_in_rock
16.7,0,13_spectrum_30,aggregate_in_rock
16.71,0,13_spectrum_30,aggregate_in_rock
16.72,0,13_spectrum_30,aggregate_in_rock
16.73,1,13_spectrum_30,aggregate_in_rock
16.74,0,13_spectrum_30,aggregate_in_rock
16.75,0,13_spectrum_30,aggregate_in_rock
16.76,0,13_spectrum_30,aggregate_in_rock
16.77,0,13_spectrum_30,aggregate_in_rock
16.78,0,13_spectrum_30,aggregate_in_rock
16.79,0,13_spectrum_30,aggregate_in_rock
16.8,0,13_spectrum_30,aggregate_in_rock
16.81,0,13_spectrum_30,aggregate_in_rock
16.82,0,13_spectrum_30,aggregate_in_rock
16.83,0,13_spectrum_30,aggregate_in_rock
16.84,0,13_spectrum_30,aggregate_in_rock
16.85,0,13_spectrum_30,aggregate_in_rock
16.86,0,13_spectrum_30,aggregate_in_rock
16.87,0,13_spectrum_30,aggregate_in_rock
16.88,0,13_spectrum_30,aggregate_in_rock
16.89,0,13_spectrum_30,aggregate_in_rock
16.9,0,13_spectrum_30,aggregate_in_rock
16.91,0,13_spectrum_30,aggregate_in_rock
16.92,0,13_spectrum_30,aggregate_in_rock
16.93,0,13_spectrum_30,aggregate_in_rock
16.94,0,13_spectrum_30,aggregate_in_rock
16.95,0,13_spectrum_30,aggregate_in_rock
16.96,0,13_spectrum_30,aggregate_in_rock
16.97,0,13_spectrum_30,aggregate_in_rock
16.98,0,13_spectrum_30,aggregate_in_rock
16.99,0,13_spectrum_30,aggregate_in_rock
17,0,13_spectrum_30,aggregate_in_rock
17.01,0,13_spectrum_30,aggregate_in_rock
17.02,0,13_spectrum_30,aggregate_in_rock
17.03,0,13_spectrum_30,aggregate_in_rock
17.04,0,13_spectrum_30,aggregate_in_rock
17.05,0,13_spectrum_30,aggregate_in_rock
17.06,0,13_spectrum_30,aggregate_in_rock
17.07,0,13_spectrum_30,aggregate_in_rock
17.08,0,13_spectrum_30,aggregate_in_rock
17.09,0,13_spectrum_30,aggregate_in_rock
17.1,0,13_spectrum_30,aggregate_in_rock
17.11,0,13_spectrum_30,aggregate_in_rock
17.12,0,13_spectrum_30,aggregate_in_rock
17.13,0,13_spectrum_30,aggregate_in_rock
17.14,0,13_spectrum_30,aggregate_in_rock
17.15,0,13_spectrum_30,aggregate_in_rock
17.16,0,13_spectrum_30,aggregate_in_rock
17.17,0,13_spectrum_30,aggregate_in_rock
17.18,1,13_spectrum_30,aggregate_in_rock
17.19,0,13_spectrum_30,aggregate_in_rock
17.2,0,13_spectrum_30,aggregate_in_rock
17.21,0,13_spectrum_30,aggregate_in_rock
17.22,0,13_spectrum_30,aggregate_in_rock
17.23,0,13_spectrum_30,aggregate_in_rock
17.24,0,13_spectrum_30,aggregate_in_rock
17.25,0,13_spectrum_30,aggregate_in_rock
17.26,0,13_spectrum_30,aggregate_in_rock
17.27,0,13_spectrum_30,aggregate_in_rock
17.28,0,13_spectrum_30,aggregate_in_rock
17.29,0,13_spectrum_30,aggregate_in_rock
17.3,0,13_spectrum_30,aggregate_in_rock
17.31,1,13_spectrum_30,aggregate_in_rock
17.32,0,13_spectrum_30,aggregate_in_rock
17.33,0,13_spectrum_30,aggregate_in_rock
17.34,0,13_spectrum_30,aggregate_in_rock
17.35,0,13_spectrum_30,aggregate_in_rock
17.36,0,13_spectrum_30,aggregate_in_rock
17.37,0,13_spectrum_30,aggregate_in_rock
17.38,0,13_spectrum_30,aggregate_in_rock
17.39,0,13_spectrum_30,aggregate_in_rock
17.4,0,13_spectrum_30,aggregate_in_rock
17.41,0,13_spectrum_30,aggregate_in_rock
17.42,0,13_spectrum_30,aggregate_in_rock
17.43,0,13_spectrum_30,aggregate_in_rock
17.44,0,13_spectrum_30,aggregate_in_rock
17.45,0,13_spectrum_30,aggregate_in_rock
17.46,0,13_spectrum_30,aggregate_in_rock
17.47,0,13_spectrum_30,aggregate_in_rock
17.48,0,13_spectrum_30,aggregate_in_rock
17.49,0,13_spectrum_30,aggregate_in_rock
17.5,0,13_spectrum_30,aggregate_in_rock
17.51,0,13_spectrum_30,aggregate_in_rock
17.52,0,13_spectrum_30,aggregate_in_rock
17.53,0,13_spectrum_30,aggregate_in_rock
17.54,0,13_spectrum_30,aggregate_in_rock
17.55,0,13_spectrum_30,aggregate_in_rock
17.56,1,13_spectrum_30,aggregate_in_rock
17.57,0,13_spectrum_30,aggregate_in_rock
17.58,0,13_spectrum_30,aggregate_in_rock
17.59,0,13_spectrum_30,aggregate_in_rock
17.6,0,13_spectrum_30,aggregate_in_rock
17.61,0,13_spectrum_30,aggregate_in_rock
17.62,0,13_spectrum_30,aggregate_in_rock
17.63,0,13_spectrum_30,aggregate_in_rock
17.64,0,13_spectrum_30,aggregate_in_rock
17.65,0,13_spectrum_30,aggregate_in_rock
17.66,0,13_spectrum_30,aggregate_in_rock
17.67,0,13_spectrum_30,aggregate_in_rock
17.68,0,13_spectrum_30,aggregate_in_rock
17.69,0,13_spectrum_30,aggregate_in_rock
17.7,0,13_spectrum_30,aggregate_in_rock
17.71,0,13_spectrum_30,aggregate_in_rock
17.72,0,13_spectrum_30,aggregate_in_rock
17.73,0,13_spectrum_30,aggregate_in_rock
17.74,0,13_spectrum_30,aggregate_in_rock
17.75,0,13_spectrum_30,aggregate_in_rock
17.76,0,13_spectrum_30,aggregate_in_rock
17.77,0,13_spectrum_30,aggregate_in_rock
17.78,0,13_spectrum_30,aggregate_in_rock
17.79,0,13_spectrum_30,aggregate_in_rock
17.8,0,13_spectrum_30,aggregate_in_rock
17.81,0,13_spectrum_30,aggregate_in_rock
17.82,0,13_spectrum_30,aggregate_in_rock
17.83,0,13_spectrum_30,aggregate_in_rock
17.84,0,13_spectrum_30,aggregate_in_rock
17.85,0,13_spectrum_30,aggregate_in_rock
17.86,0,13_spectrum_30,aggregate_in_rock
17.87,0,13_spectrum_30,aggregate_in_rock
17.88,0,13_spectrum_30,aggregate_in_rock
17.89,0,13_spectrum_30,aggregate_in_rock
17.9,0,13_spectrum_30,aggregate_in_rock
17.91,0,13_spectrum_30,aggregate_in_rock
17.92,0,13_spectrum_30,aggregate_in_rock
17.93,0,13_spectrum_30,aggregate_in_rock
17.94,0,13_spectrum_30,aggregate_in_rock
17.95,0,13_spectrum_30,aggregate_in_rock
17.96,0,13_spectrum_30,aggregate_in_rock
17.97,0,13_spectrum_30,aggregate_in_rock
17.98,0,13_spectrum_30,aggregate_in_rock
17.99,0,13_spectrum_30,aggregate_in_rock
18,0,13_spectrum_30,aggregate_in_rock
18.01,0,13_spectrum_30,aggregate_in_rock
18.02,0,13_spectrum_30,aggregate_in_rock
18.03,0,13_spectrum_30,aggregate_in_rock
18.04,0,13_spectrum_30,aggregate_in_rock
18.05,0,13_spectrum_30,aggregate_in_rock
18.06,0,13_spectrum_30,aggregate_in_rock
18.07,0,13_spectrum_30,aggregate_in_rock
18.08,0,13_spectrum_30,aggregate_in_rock
18.09,0,13_spectrum_30,aggregate_in_rock
18.1,0,13_spectrum_30,aggregate_in_rock
18.11,0,13_spectrum_30,aggregate_in_rock
18.12,0,13_spectrum_30,aggregate_in_rock
18.13,0,13_spectrum_30,aggregate_in_rock
18.14,0,13_spectrum_30,aggregate_in_rock
18.15,0,13_spectrum_30,aggregate_in_rock
18.16,0,13_spectrum_30,aggregate_in_rock
18.17,0,13_spectrum_30,aggregate_in_rock
18.18,0,13_spectrum_30,aggregate_in_rock
18.19,0,13_spectrum_30,aggregate_in_rock
18.2,0,13_spectrum_30,aggregate_in_rock
18.21,0,13_spectrum_30,aggregate_in_rock
18.22,0,13_spectrum_30,aggregate_in_rock
18.23,0,13_spectrum_30,aggregate_in_rock
18.24,0,13_spectrum_30,aggregate_in_rock
18.25,0,13_spectrum_30,aggregate_in_rock
18.26,0,13_spectrum_30,aggregate_in_rock
18.27,0,13_spectrum_30,aggregate_in_rock
18.28,0,13_spectrum_30,aggregate_in_rock
18.29,1,13_spectrum_30,aggregate_in_rock
18.3,0,13_spectrum_30,aggregate_in_rock
18.31,0,13_spectrum_30,aggregate_in_rock
18.32,0,13_spectrum_30,aggregate_in_rock
18.33,0,13_spectrum_30,aggregate_in_rock
18.34,0,13_spectrum_30,aggregate_in_rock
18.35,0,13_spectrum_30,aggregate_in_rock
18.36,0,13_spectrum_30,aggregate_in_rock
18.37,0,13_spectrum_30,aggregate_in_rock
18.38,0,13_spectrum_30,aggregate_in_rock
18.39,0,13_spectrum_30,aggregate_in_rock
18.4,0,13_spectrum_30,aggregate_in_rock
18.41,0,13_spectrum_30,aggregate_in_rock
18.42,0,13_spectrum_30,aggregate_in_rock
18.43,0,13_spectrum_30,aggregate_in_rock
18.44,0,13_spectrum_30,aggregate_in_rock
18.45,0,13_spectrum_30,aggregate_in_rock
18.46,0,13_spectrum_30,aggregate_in_rock
18.47,0,13_spectrum_30,aggregate_in_rock
18.48,0,13_spectrum_30,aggregate_in_rock
18.49,0,13_spectrum_30,aggregate_in_rock
18.5,0,13_spectrum_30,aggregate_in_rock
18.51,0,13_spectrum_30,aggregate_in_rock
18.52,0,13_spectrum_30,aggregate_in_rock
18.53,0,13_spectrum_30,aggregate_in_rock
18.54,0,13_spectrum_30,aggregate_in_rock
18.55,0,13_spectrum_30,aggregate_in_rock
18.56,0,13_spectrum_30,aggregate_in_rock
18.57,1,13_spectrum_30,aggregate_in_rock
18.58,0,13_spectrum_30,aggregate_in_rock
18.59,0,13_spectrum_30,aggregate_in_rock
18.6,0,13_spectrum_30,aggregate_in_rock
18.61,0,13_spectrum_30,aggregate_in_rock
18.62,0,13_spectrum_30,aggregate_in_rock
18.63,0,13_spectrum_30,aggregate_in_rock
18.64,0,13_spectrum_30,aggregate_in_rock
18.65,0,13_spectrum_30,aggregate_in_rock
18.66,0,13_spectrum_30,aggregate_in_rock
18.67,0,13_spectrum_30,aggregate_in_rock
18.68,0,13_spectrum_30,aggregate_in_rock
18.69,0,13_spectrum_30,aggregate_in_rock
18.7,0,13_spectrum_30,aggregate_in_rock
18.71,0,13_spectrum_30,aggregate_in_rock
18.72,0,13_spectrum_30,aggregate_in_rock
18.73,0,13_spectrum_30,aggregate_in_rock
18.74,0,13_spectrum_30,aggregate_in_rock
18.75,0,13_spectrum_30,aggregate_in_rock
18.76,0,13_spectrum_30,aggregate_in_rock
18.77,0,13_spectrum_30,aggregate_in_rock
18.78,0,13_spectrum_30,aggregate_in_rock
18.79,0,13_spectrum_30,aggregate_in_rock
18.8,0,13_spectrum_30,aggregate_in_rock
18.81,0,13_spectrum_30,aggregate_in_rock
18.82,0,13_spectrum_30,aggregate_in_rock
18.83,0,13_spectrum_30,aggregate_in_rock
18.84,0,13_spectrum_30,aggregate_in_rock
18.85,0,13_spectrum_30,aggregate_in_rock
18.86,0,13_spectrum_30,aggregate_in_rock
18.87,0,13_spectrum_30,aggregate_in_rock
18.88,0,13_spectrum_30,aggregate_in_rock
18.89,0,13_spectrum_30,aggregate_in_rock
18.9,0,13_spectrum_30,aggregate_in_rock
18.91,0,13_spectrum_30,aggregate_in_rock
18.92,0,13_spectrum_30,aggregate_in_rock
18.93,0,13_spectrum_30,aggregate_in_rock
18.94,0,13_spectrum_30,aggregate_in_rock
18.95,0,13_spectrum_30,aggregate_in_rock
18.96,0,13_spectrum_30,aggregate_in_rock
18.97,0,13_spectrum_30,aggregate_in_rock
18.98,0,13_spectrum_30,aggregate_in_rock
18.99,0,13_spectrum_30,aggregate_in_rock
19,0,13_spectrum_30,aggregate_in_rock
19.01,0,13_spectrum_30,aggregate_in_rock
19.02,0,13_spectrum_30,aggregate_in_rock
19.03,0,13_spectrum_30,aggregate_in_rock
19.04,0,13_spectrum_30,aggregate_in_rock
19.05,0,13_spectrum_30,aggregate_in_rock
19.06,0,13_spectrum_30,aggregate_in_rock
19.07,0,13_spectrum_30,aggregate_in_rock
19.08,0,13_spectrum_30,aggregate_in_rock
19.09,0,13_spectrum_30,aggregate_in_rock
19.1,0,13_spectrum_30,aggregate_in_rock
19.11,0,13_spectrum_30,aggregate_in_rock
19.12,0,13_spectrum_30,aggregate_in_rock
19.13,0,13_spectrum_30,aggregate_in_rock
19.14,0,13_spectrum_30,aggregate_in_rock
19.15,0,13_spectrum_30,aggregate_in_rock
19.16,0,13_spectrum_30,aggregate_in_rock
19.17,0,13_spectrum_30,aggregate_in_rock
19.18,0,13_spectrum_30,aggregate_in_rock
19.19,0,13_spectrum_30,aggregate_in_rock
19.2,0,13_spectrum_30,aggregate_in_rock
19.21,0,13_spectrum_30,aggregate_in_rock
19.22,0,13_spectrum_30,aggregate_in_rock
19.23,0,13_spectrum_30,aggregate_in_rock
19.24,0,13_spectrum_30,aggregate_in_rock
19.25,0,13_spectrum_30,aggregate_in_rock
19.26,0,13_spectrum_30,aggregate_in_rock
19.27,0,13_spectrum_30,aggregate_in_rock
19.28,0,13_spectrum_30,aggregate_in_rock
19.29,0,13_spectrum_30,aggregate_in_rock
19.3,0,13_spectrum_30,aggregate_in_rock
19.31,0,13_spectrum_30,aggregate_in_rock
19.32,0,13_spectrum_30,aggregate_in_rock
19.33,0,13_spectrum_30,aggregate_in_rock
19.34,0,13_spectrum_30,aggregate_in_rock
19.35,0,13_spectrum_30,aggregate_in_rock
19.36,0,13_spectrum_30,aggregate_in_rock
19.37,0,13_spectrum_30,aggregate_in_rock
19.38,0,13_spectrum_30,aggregate_in_rock
19.39,0,13_spectrum_30,aggregate_in_rock
19.4,0,13_spectrum_30,aggregate_in_rock
19.41,0,13_spectrum_30,aggregate_in_rock
19.42,0,13_spectrum_30,aggregate_in_rock
19.43,0,13_spectrum_30,aggregate_in_rock
19.44,0,13_spectrum_30,aggregate_in_rock
19.45,0,13_spectrum_30,aggregate_in_rock
19.46,0,13_spectrum_30,aggregate_in_rock
19.47,0,13_spectrum_30,aggregate_in_rock
19.48,0,13_spectrum_30,aggregate_in_rock
19.49,0,13_spectrum_30,aggregate_in_rock
19.5,0,13_spectrum_30,aggregate_in_rock
19.51,0,13_spectrum_30,aggregate_in_rock
19.52,0,13_spectrum_30,aggregate_in_rock
19.53,0,13_spectrum_30,aggregate_in_rock
19.54,0,13_spectrum_30,aggregate_in_rock
19.55,0,13_spectrum_30,aggregate_in_rock
19.56,0,13_spectrum_30,aggregate_in_rock
19.57,0,13_spectrum_30,aggregate_in_rock
19.58,0,13_spectrum_30,aggregate_in_rock
19.59,0,13_spectrum_30,aggregate_in_rock
19.6,0,13_spectrum_30,aggregate_in_rock
19.61,0,13_spectrum_30,aggregate_in_rock
19.62,0,13_spectrum_30,aggregate_in_rock
19.63,0,13_spectrum_30,aggregate_in_rock
19.64,0,13_spectrum_30,aggregate_in_rock
19.65,0,13_spectrum_30,aggregate_in_rock
19.66,0,13_spectrum_30,aggregate_in_rock
19.67,0,13_spectrum_30,aggregate_in_rock
19.68,0,13_spectrum_30,aggregate_in_rock
19.69,0,13_spectrum_30,aggregate_in_rock
19.7,0,13_spectrum_30,aggregate_in_rock
19.71,0,13_spectrum_30,aggregate_in_rock
19.72,0,13_spectrum_30,aggregate_in_rock
19.73,0,13_spectrum_30,aggregate_in_rock
19.74,0,13_spectrum_30,aggregate_in_rock
19.75,0,13_spectrum_30,aggregate_in_rock
19.76,0,13_spectrum_30,aggregate_in_rock
19.77,0,13_spectrum_30,aggregate_in_rock
19.78,0,13_spectrum_30,aggregate_in_rock
19.79,0,13_spectrum_30,aggregate_in_rock
19.8,0,13_spectrum_30,aggregate_in_rock
19.81,0,13_spectrum_30,aggregate_in_rock
19.82,1,13_spectrum_30,aggregate_in_rock
19.83,0,13_spectrum_30,aggregate_in_rock
19.84,0,13_spectrum_30,aggregate_in_rock
19.85,0,13_spectrum_30,aggregate_in_rock
19.86,0,13_spectrum_30,aggregate_in_rock
19.87,0,13_spectrum_30,aggregate_in_rock
19.88,0,13_spectrum_30,aggregate_in_rock
19.89,0,13_spectrum_30,aggregate_in_rock
19.9,0,13_spectrum_30,aggregate_in_rock
19.91,0,13_spectrum_30,aggregate_in_rock
19.92,0,13_spectrum_30,aggregate_in_rock
19.93,0,13_spectrum_30,aggregate_in_rock
19.94,0,13_spectrum_30,aggregate_in_rock
19.95,0,13_spectrum_30,aggregate_in_rock
19.96,0,13_spectrum_30,aggregate_in_rock
19.97,0,13_spectrum_30,aggregate_in_rock
19.98,0,13_spectrum_30,aggregate_in_rock
19.99,0,13_spectrum_30,aggregate_in_rock
20,0,13_spectrum_30,aggregate_in_rock
20.01,0,13_spectrum_30,aggregate_in_rock
20.02,0,13_spectrum_30,aggregate_in_rock
20.03,0,13_spectrum_30,aggregate_in_rock
20.04,0,13_spectrum_30,aggregate_in_rock
20.05,0,13_spectrum_30,aggregate_in_rock
20.06,0,13_spectrum_30,aggregate_in_rock
20.07,0,13_spectrum_30,aggregate_in_rock
20.08,0,13_spectrum_30,aggregate_in_rock
20.09,0,13_spectrum_30,aggregate_in_rock
20.1,0,13_spectrum_30,aggregate_in_rock
20.11,0,13_spectrum_30,aggregate_in_rock
20.12,0,13_spectrum_30,aggregate_in_rock
20.13,0,13_spectrum_30,aggregate_in_rock
20.14,0,13_spectrum_30,aggregate_in_rock
20.15,0,13_spectrum_30,aggregate_in_rock
20.16,0,13_spectrum_30,aggregate_in_rock
20.17,0,13_spectrum_30,aggregate_in_rock
20.18,0,13_spectrum_30,aggregate_in_rock
20.19,0,13_spectrum_30,aggregate_in_rock
20.2,0,13_spectrum_30,aggregate_in_rock
20.21,0,13_spectrum_30,aggregate_in_rock
20.22,0,13_spectrum_30,aggregate_in_rock
20.23,0,13_spectrum_30,aggregate_in_rock
20.24,0,13_spectrum_30,aggregate_in_rock
20.25,0,13_spectrum_30,aggregate_in_rock
20.26,0,13_spectrum_30,aggregate_in_rock
20.27,0,13_spectrum_30,aggregate_in_rock
-0.2,0,13_spectrum_31,aggregate_in_rock
-0.19,0,13_spectrum_31,aggregate_in_rock
-0.18,0,13_spectrum_31,aggregate_in_rock
-0.17,0,13_spectrum_31,aggregate_in_rock
-0.16,0,13_spectrum_31,aggregate_in_rock
-0.15,0,13_spectrum_31,aggregate_in_rock
-0.14,0,13_spectrum_31,aggregate_in_rock
-0.13,0,13_spectrum_31,aggregate_in_rock
-0.12,0,13_spectrum_31,aggregate_in_rock
-0.11,0,13_spectrum_31,aggregate_in_rock
-0.1,0,13_spectrum_31,aggregate_in_rock
-0.09,0,13_spectrum_31,aggregate_in_rock
-0.08,0,13_spectrum_31,aggregate_in_rock
-0.07,1,13_spectrum_31,aggregate_in_rock
-0.06,3,13_spectrum_31,aggregate_in_rock
-0.05,6,13_spectrum_31,aggregate_in_rock
-0.04,19,13_spectrum_31,aggregate_in_rock
-0.03,49,13_spectrum_31,aggregate_in_rock
-0.02,99,13_spectrum_31,aggregate_in_rock
-0.01,164,13_spectrum_31,aggregate_in_rock
0,250,13_spectrum_31,aggregate_in_rock
0.01,266,13_spectrum_31,aggregate_in_rock
0.02,286,13_spectrum_31,aggregate_in_rock
0.03,298,13_spectrum_31,aggregate_in_rock
0.04,271,13_spectrum_31,aggregate_in_rock
0.05,200,13_spectrum_31,aggregate_in_rock
0.06,132,13_spectrum_31,aggregate_in_rock
0.07,84,13_spectrum_31,aggregate_in_rock
0.08,51,13_spectrum_31,aggregate_in_rock
0.09,46,13_spectrum_31,aggregate_in_rock
0.1,61,13_spectrum_31,aggregate_in_rock
0.11,73,13_spectrum_31,aggregate_in_rock
0.12,71,13_spectrum_31,aggregate_in_rock
0.13,90,13_spectrum_31,aggregate_in_rock
0.14,92,13_spectrum_31,aggregate_in_rock
0.15,108,13_spectrum_31,aggregate_in_rock
0.16,130,13_spectrum_31,aggregate_in_rock
0.17,135,13_spectrum_31,aggregate_in_rock
0.18,160,13_spectrum_31,aggregate_in_rock
0.19,256,13_spectrum_31,aggregate_in_rock
0.2,417,13_spectrum_31,aggregate_in_rock
0.21,788,13_spectrum_31,aggregate_in_rock
0.22,1414,13_spectrum_31,aggregate_in_rock
0.23,2216,13_spectrum_31,aggregate_in_rock
0.24,3454,13_spectrum_31,aggregate_in_rock
0.25,4701,13_spectrum_31,aggregate_in_rock
0.26,5636,13_spectrum_31,aggregate_in_rock
0.27,5815,13_spectrum_31,aggregate_in_rock
0.28,5242,13_spectrum_31,aggregate_in_rock
0.29,4247,13_spectrum_31,aggregate_in_rock
0.3,2986,13_spectrum_31,aggregate_in_rock
0.31,1846,13_spectrum_31,aggregate_in_rock
0.32,1027,13_spectrum_31,aggregate_in_rock
0.33,555,13_spectrum_31,aggregate_in_rock
0.34,288,13_spectrum_31,aggregate_in_rock
0.35,195,13_spectrum_31,aggregate_in_rock
0.36,167,13_spectrum_31,aggregate_in_rock
0.37,167,13_spectrum_31,aggregate_in_rock
0.38,188,13_spectrum_31,aggregate_in_rock
0.39,178,13_spectrum_31,aggregate_in_rock
0.4,176,13_spectrum_31,aggregate_in_rock
0.41,180,13_spectrum_31,aggregate_in_rock
0.42,177,13_spectrum_31,aggregate_in_rock
0.43,192,13_spectrum_31,aggregate_in_rock
0.44,233,13_spectrum_31,aggregate_in_rock
0.45,249,13_spectrum_31,aggregate_in_rock
0.46,182,13_spectrum_31,aggregate_in_rock
0.47,171,13_spectrum_31,aggregate_in_rock
0.48,152,13_spectrum_31,aggregate_in_rock
0.49,184,13_spectrum_31,aggregate_in_rock
0.5,169,13_spectrum_31,aggregate_in_rock
0.51,184,13_spectrum_31,aggregate_in_rock
0.52,146,13_spectrum_31,aggregate_in_rock
0.53,178,13_spectrum_31,aggregate_in_rock
0.54,163,13_spectrum_31,aggregate_in_rock
0.55,154,13_spectrum_31,aggregate_in_rock
0.56,171,13_spectrum_31,aggregate_in_rock
0.57,188,13_spectrum_31,aggregate_in_rock
0.58,156,13_spectrum_31,aggregate_in_rock
0.59,186,13_spectrum_31,aggregate_in_rock
0.6,189,13_spectrum_31,aggregate_in_rock
0.61,146,13_spectrum_31,aggregate_in_rock
0.62,115,13_spectrum_31,aggregate_in_rock
0.63,100,13_spectrum_31,aggregate_in_rock
0.64,113,13_spectrum_31,aggregate_in_rock
0.65,133,13_spectrum_31,aggregate_in_rock
0.66,138,13_spectrum_31,aggregate_in_rock
0.67,128,13_spectrum_31,aggregate_in_rock
0.68,161,13_spectrum_31,aggregate_in_rock
0.69,165,13_spectrum_31,aggregate_in_rock
0.7,186,13_spectrum_31,aggregate_in_rock
0.71,205,13_spectrum_31,aggregate_in_rock
0.72,217,13_spectrum_31,aggregate_in_rock
0.73,218,13_spectrum_31,aggregate_in_rock
0.74,219,13_spectrum_31,aggregate_in_rock
0.75,229,13_spectrum_31,aggregate_in_rock
0.76,206,13_spectrum_31,aggregate_in_rock
0.77,212,13_spectrum_31,aggregate_in_rock
0.78,197,13_spectrum_31,aggregate_in_rock
0.79,195,13_spectrum_31,aggregate_in_rock
0.8,208,13_spectrum_31,aggregate_in_rock
0.81,195,13_spectrum_31,aggregate_in_rock
0.82,194,13_spectrum_31,aggregate_in_rock
0.83,191,13_spectrum_31,aggregate_in_rock
0.84,188,13_spectrum_31,aggregate_in_rock
0.85,173,13_spectrum_31,aggregate_in_rock
0.86,180,13_spectrum_31,aggregate_in_rock
0.87,174,13_spectrum_31,aggregate_in_rock
0.88,163,13_spectrum_31,aggregate_in_rock
0.89,173,13_spectrum_31,aggregate_in_rock
0.9,185,13_spectrum_31,aggregate_in_rock
0.91,193,13_spectrum_31,aggregate_in_rock
0.92,195,13_spectrum_31,aggregate_in_rock
0.93,232,13_spectrum_31,aggregate_in_rock
0.94,242,13_spectrum_31,aggregate_in_rock
0.95,210,13_spectrum_31,aggregate_in_rock
0.96,218,13_spectrum_31,aggregate_in_rock
0.97,238,13_spectrum_31,aggregate_in_rock
0.98,283,13_spectrum_31,aggregate_in_rock
0.99,306,13_spectrum_31,aggregate_in_rock
1,355,13_spectrum_31,aggregate_in_rock
1.01,418,13_spectrum_31,aggregate_in_rock
1.02,465,13_spectrum_31,aggregate_in_rock
1.03,489,13_spectrum_31,aggregate_in_rock
1.04,539,13_spectrum_31,aggregate_in_rock
1.05,510,13_spectrum_31,aggregate_in_rock
1.06,468,13_spectrum_31,aggregate_in_rock
1.07,439,13_spectrum_31,aggregate_in_rock
1.08,404,13_spectrum_31,aggregate_in_rock
1.09,377,13_spectrum_31,aggregate_in_rock
1.1,331,13_spectrum_31,aggregate_in_rock
1.11,291,13_spectrum_31,aggregate_in_rock
1.12,269,13_spectrum_31,aggregate_in_rock
1.13,286,13_spectrum_31,aggregate_in_rock
1.14,286,13_spectrum_31,aggregate_in_rock
1.15,304,13_spectrum_31,aggregate_in_rock
1.16,315,13_spectrum_31,aggregate_in_rock
1.17,319,13_spectrum_31,aggregate_in_rock
1.18,332,13_spectrum_31,aggregate_in_rock
1.19,384,13_spectrum_31,aggregate_in_rock
1.2,441,13_spectrum_31,aggregate_in_rock
1.21,572,13_spectrum_31,aggregate_in_rock
1.22,700,13_spectrum_31,aggregate_in_rock
1.23,793,13_spectrum_31,aggregate_in_rock
1.24,851,13_spectrum_31,aggregate_in_rock
1.25,987,13_spectrum_31,aggregate_in_rock
1.26,1012,13_spectrum_31,aggregate_in_rock
1.27,986,13_spectrum_31,aggregate_in_rock
1.28,935,13_spectrum_31,aggregate_in_rock
1.29,785,13_spectrum_31,aggregate_in_rock
1.3,629,13_spectrum_31,aggregate_in_rock
1.31,500,13_spectrum_31,aggregate_in_rock
1.32,432,13_spectrum_31,aggregate_in_rock
1.33,402,13_spectrum_31,aggregate_in_rock
1.34,368,13_spectrum_31,aggregate_in_rock
1.35,348,13_spectrum_31,aggregate_in_rock
1.36,344,13_spectrum_31,aggregate_in_rock
1.37,341,13_spectrum_31,aggregate_in_rock
1.38,337,13_spectrum_31,aggregate_in_rock
1.39,352,13_spectrum_31,aggregate_in_rock
1.4,382,13_spectrum_31,aggregate_in_rock
1.41,456,13_spectrum_31,aggregate_in_rock
1.42,539,13_spectrum_31,aggregate_in_rock
1.43,698,13_spectrum_31,aggregate_in_rock
1.44,918,13_spectrum_31,aggregate_in_rock
1.45,1178,13_spectrum_31,aggregate_in_rock
1.46,1438,13_spectrum_31,aggregate_in_rock
1.47,1746,13_spectrum_31,aggregate_in_rock
1.48,1930,13_spectrum_31,aggregate_in_rock
1.49,1970,13_spectrum_31,aggregate_in_rock
1.5,1890,13_spectrum_31,aggregate_in_rock
1.51,1777,13_spectrum_31,aggregate_in_rock
1.52,1476,13_spectrum_31,aggregate_in_rock
1.53,1218,13_spectrum_31,aggregate_in_rock
1.54,945,13_spectrum_31,aggregate_in_rock
1.55,728,13_spectrum_31,aggregate_in_rock
1.56,590,13_spectrum_31,aggregate_in_rock
1.57,496,13_spectrum_31,aggregate_in_rock
1.58,429,13_spectrum_31,aggregate_in_rock
1.59,385,13_spectrum_31,aggregate_in_rock
1.6,369,13_spectrum_31,aggregate_in_rock
1.61,337,13_spectrum_31,aggregate_in_rock
1.62,351,13_spectrum_31,aggregate_in_rock
1.63,384,13_spectrum_31,aggregate_in_rock
