Raman_shift,Intensity,Sample,Location,Age,Orgs,Type
916.947266,-106.46455,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
916.307617,-649.99469,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
915.667969,-49.742493,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
915.02832,-697.4671,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
914.387695,168.412399,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
913.748047,-241.11188,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
913.108398,338.555206,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
912.467773,-1254.2913,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
911.828125,-771.68176,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
911.1875,-524.71936,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
910.546875,-666.86591,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
909.90625,-1194.0527,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
909.265625,-1126.7032,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
908.625,-99.404861,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
907.984375,-393.42468,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
907.34375,-435.51422,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
906.702148,-457.74088,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
906.061523,-31.864965,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
905.419922,83.480103,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
904.77832,-402.41498,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
904.137695,-200.83745,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
903.496094,-136.92896,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
902.853516,-410.9657,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
902.211914,-602.82398,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
901.570313,-759.65796,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
900.928711,-139.64912,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
900.286133,-324.86899,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
899.644531,-196.71217,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
899.001953,-642.01617,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
898.359375,-377.82288,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
897.716797,356.186035,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
897.074219,-275.59314,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
896.431641,640.743774,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
895.789063,-894.41455,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
895.146484,-497.66406,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
894.50293,321.177246,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
893.860352,-824.60663,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
893.216797,-1058.3304,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
892.573242,673.222168,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
891.929688,-221.14975,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
891.286133,15.282183,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
890.642578,-270.26917,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
889.999023,-713.44238,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
889.355469,-558.72772,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
888.710938,154.529251,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
888.067383,737.367737,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
887.422852,-402.33655,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
886.779297,510.922882,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
886.134766,3.289085,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
885.490234,-626.30707,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
884.845703,-1186.1993,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
884.201172,-734.30756,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
883.556641,154.39386,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
882.911133,549.656799,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
882.266602,830.724854,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
881.621094,-490.68253,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
880.976563,390.596863,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
880.331055,130.614136,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
879.685547,-211.89179,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
879.040039,-328.43408,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
878.394531,241.528458,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
877.749023,233.177902,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
877.102539,243.875214,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
876.457031,-245.28299,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
875.811523,-695.685,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
875.165039,78.380173,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
874.518555,-1101.8809,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
873.87207,303.003174,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
873.225586,-390.20749,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
872.579102,1060.36462,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
871.932617,-650.35632,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
871.286133,-728.03967,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
870.639648,195.402985,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
869.992188,300.437958,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
869.345703,397.569489,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
868.698242,-404.89722,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
868.050781,443.70932,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
867.40332,423.962219,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
866.755859,653.387268,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
866.108398,-514.23163,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
865.460938,-124.98557,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
864.813477,-572.10638,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
864.165039,323.053223,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
863.517578,-119.69161,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
862.869141,-464.80618,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
862.220703,578.434753,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
861.573242,27.918516,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
860.924805,-47.887611,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
860.276367,-675.07733,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
859.626953,-171.03105,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
858.978516,142.886383,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
858.330078,391.066345,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
857.680664,-327.43323,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
857.032227,686.417725,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
856.382813,-27.273947,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
855.733398,-61.086441,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
855.083984,289.677094,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
854.43457,-271.20075,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
853.785156,-261.23398,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
853.135742,-448.76474,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
852.486328,-104.55731,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
851.835938,-477.51782,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
851.186523,607.780518,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
850.536133,111.406952,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
849.885742,-628.69013,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
849.235352,356.287567,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
848.584961,-1177.3303,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
847.93457,-374.08139,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
847.28418,-674.75317,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
846.633789,-200.46925,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
845.982422,-268.17105,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
845.332031,90.271355,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
844.680664,475.981812,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
844.030273,436.04953,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
843.378906,-44.751717,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
842.727539,-447.77506,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
842.076172,136.035553,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
841.424805,-626.14661,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
840.772461,267.357239,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
840.121094,-938.82904,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
839.469727,-1058.0662,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
838.817383,-1030.1511,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
838.165039,-252.27557,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
837.512695,-1530.2039,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
836.861328,-354.20703,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
836.208984,-429.97302,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
835.555664,-752.71063,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
834.90332,-831.9176,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
834.250977,-300.88986,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
833.597656,-437.71152,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
832.945313,-601.38959,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
832.291992,-853.61694,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
831.638672,-430.36911,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
830.986328,-543.41937,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
830.333008,-343.83435,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
829.679688,-337.0434,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
829.025391,-283.84024,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
828.37207,-442.64084,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
827.71875,-516.4812,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
827.064453,-1179.8813,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
826.411133,-316.97681,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
825.756836,-1577.2618,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
825.102539,-136.53389,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
824.448242,-356.323,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
823.793945,159.591003,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
823.139648,-437.42334,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
822.485352,-703.11456,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
821.830078,-1234.2521,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
821.175781,-1730.5743,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
820.520508,-1249.2695,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
819.865234,-1152.855,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
819.210938,-691.03516,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
818.555664,-1933.2015,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
817.900391,-233.08978,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
817.245117,-233.01123,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
816.588867,-1140.196,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
815.933594,-901.68756,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
815.277344,-232.83049,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
814.62207,-59.933586,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
813.96582,-390.39642,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
813.30957,-175.32977,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
812.654297,-1055.0082,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
811.998047,104.629379,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
811.341797,-1174.2074,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
810.68457,-963.2182,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
810.02832,-940.47632,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
809.37207,-752.8064,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
808.714844,-289.00223,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
808.057617,-40.283257,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
807.401367,-1701.9777,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
806.744141,-237.58907,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
806.086914,-384.28955,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
805.429688,-147.6716,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
804.772461,-64.601089,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
804.114258,-426.2475,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
803.457031,-17.708319,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
802.798828,-92.180191,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
802.141602,-477.08707,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
801.483398,-245.33731,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
800.825195,-592.06561,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
800.166992,-1095.8286,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
799.508789,234.199905,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
798.850586,-503.33347,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
798.192383,-513.62592,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
797.533203,271.857819,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
796.875,-178.84946,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
796.21582,-277.63638,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
795.557617,-254.18012,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
794.898438,-165.8703,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
794.239258,-180.98776,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
793.580078,-16.604715,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
792.920898,128.448807,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
792.261719,697.475586,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
791.601563,-201.08507,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
790.942383,917.585388,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
790.282227,897.460876,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
789.623047,-344.99045,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
788.962891,20.39953,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
788.302734,167.860153,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
787.642578,360.889496,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
786.982422,-350.88159,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
786.322266,738.56073,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
785.661133,-400.74533,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
785.000977,-177.99959,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
784.339844,1036.18872,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
783.679688,-850.69171,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
783.018555,-125.25113,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
782.357422,119.390686,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
781.696289,840.216125,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
781.035156,1221.41089,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
780.374023,-463.04263,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
779.711914,-470.78076,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
779.050781,-196.85729,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
778.388672,720.441284,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
777.727539,441.476257,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
777.06543,592.639648,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
776.40332,458.009674,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
775.741211,848.467346,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
775.079102,1093.95593,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
774.416992,703.692322,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
773.754883,176.369934,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
773.091797,520.059998,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
772.429688,-730.13617,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
771.766602,499.12088,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
771.104492,309.597839,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
770.441406,587.468811,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
769.77832,-370.23914,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
769.115234,796.401733,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
768.452148,-89.337135,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
767.788086,654.714355,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
767.125,463.874023,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
766.460938,-243.63374,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
765.797852,119.596352,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
765.133789,391.341888,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
764.469727,214.828156,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
763.805664,76.06884,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
763.141602,491.093231,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
762.477539,1034.72754,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
761.813477,462.641602,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
761.149414,-777.06494,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
760.484375,-404.9527,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
759.820313,956.366882,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
759.155273,353.242645,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
758.490234,-98.346756,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
757.825195,427.674957,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
757.160156,642.540161,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
756.495117,311.496857,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
755.830078,-61.394348,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
755.164063,-36.783493,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
754.499023,400.279419,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
753.833008,424.2146,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
753.167969,538.700378,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
752.501953,838.311462,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
751.835938,-16.688005,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
751.169922,123.395401,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
750.503906,357.708099,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
749.837891,-486.36911,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
749.170898,68.799004,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
748.504883,343.670166,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
747.837891,-568.98395,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
747.171875,-347.65665,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
746.504883,232.328064,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
745.837891,67.37896,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
745.170898,-377.4278,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
744.503906,152.202698,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
743.836914,95.901314,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
743.168945,541.541016,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
742.501953,375.041321,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
741.834961,423.44754,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
741.166992,71.381294,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
740.499023,-352.60425,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
739.831055,294.82489,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
739.163086,692.705811,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
738.495117,282.888,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
737.827148,781.775818,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
737.15918,58.390709,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
736.490234,21.069544,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
735.822266,665.725891,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
735.15332,-265.66821,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
734.484375,-149.47699,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
733.81543,674.664734,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
733.146484,756.036255,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
732.477539,844.549561,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
731.808594,360.227478,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
731.139648,1152.18567,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
730.469727,313.345642,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
729.800781,475.742828,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
729.130859,750.640259,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
728.461914,765.497192,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
727.791992,354.863892,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
727.12207,692.658325,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
726.452148,1048.85059,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
725.78125,411.820038,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
725.111328,1869.05371,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
724.441406,1006.00946,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
723.770508,2029.86255,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
723.100586,892.203491,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
722.429688,1167.49841,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
721.758789,383.004395,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
721.087891,759.254089,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
720.416992,1461.91284,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
719.746094,1206.57593,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
719.074219,639.470886,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
718.40332,323.904053,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
717.732422,1472.05652,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
717.060547,1047.24878,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
716.388672,607.404785,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
715.716797,1127.93994,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
715.044922,1348.09009,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
714.373047,1590.54407,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
713.701172,1979.02991,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
713.029297,1778.65833,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
712.356445,2537.84229,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
711.68457,2236.04932,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
711.011719,1398.37671,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
710.339844,2190.72974,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
709.666992,1806.46423,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
708.994141,2718.20117,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
708.321289,2442.45728,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
707.648438,1945.84399,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
706.974609,2516.28906,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
706.301758,2682.29199,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
705.62793,3102.69238,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
704.955078,2890.60693,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
704.28125,2974.1167,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
703.607422,3364.35181,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
702.933594,3440.3208,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
702.259766,3497.59644,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
701.585938,2930.49927,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
700.912109,4131.84424,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
700.237305,2200.66919,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
699.563477,3020.68359,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
698.888672,2618.66528,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
698.213867,2418.60327,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
697.540039,1165.39099,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
696.865234,1496.14331,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
696.19043,366.903046,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
695.514648,1590.19373,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
694.839844,491.41806,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
694.165039,721.818359,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
693.489258,265.661194,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
692.814453,977.644775,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
692.138672,850.199402,T872_HR_9,Hydrate Ridge,Modern,Yes,Modern
